id,captions
97852,"['a man and a woman pose for a picture', 'a man and a woman posing for a picture', 'a couple of people that are posing for a picture', 'a man and a woman are smiling together', 'a man and a woman posing for a photo']"
12694,"['a couple of men standing next to each other', 'two men are standing next to each other', 'a couple of men are standing next to each other', 'a couple of men standing next to each other in front of a sign', 'two men standing next to each other in front of a sign']"
17934,"['a man wearing glasses and a gray jacket', 'an older man wearing glasses a gray jacket', 'a man in a gray jacket and glasses', 'a man wearing glasses a gray jacket and a gray jacket', 'a man wearing glasses a gray jacket and a gray vest']"
26531,"['a black and white photo of a baseball player', 'a black and white picture of a baseball player', 'a black and white photo of a man in a uniform', 'a black and white photo of a man wearing a uniform', 'a black and white photo of a man in a baseball uniform']"
6839,"['a black and white photo of a man in a suit', 'a black and white photo of a man sitting down', 'a black and white photo of a man wearing a suit and tie', 'a black and white photo of a man wearing a suit', 'a black and white photo of a man sitting at a table']"
31059,"['a man and a woman sitting on a park bench', 'a man and woman sitting on a park bench', 'two men and a woman sitting on a bench', 'a man and a woman sitting on a bench', 'a man and a woman are sitting on a bench']"
39405,"['a traffic light in front of a building', 'a neon light in front of a building', 'a neon traffic light in front of a building', 'a neon light in front of a store front', 'a traffic light in front of a store']"
20154,"['an old photo of a baseball player holding a bat', 'a vintage photo of a man holding a baseball bat', 'a black and white photo of a baseball player', 'an old photo of a baseball player holding a baseball bat', 'a black and white photo of a man with a baseball bat']"
81942,"['a man with a beard and beard with a beard', 'a man with a beard wearing a beard and a beard', 'a man with a beard and beard wearing a beard', 'a man with a beard and beard with a beard and beard', 'a man with a beard and beard with a beard with a beard']"
16380,"['two brown dogs are playing in the mud', 'a couple of dogs are playing in the water', 'a couple of dogs are running on the beach', 'a couple of dogs are walking on the beach', 'two brown dogs walking on a beach next to the water']"
78459,"['a woman sitting on a bench next to a bike', 'a girl is sitting on a chair with a bike behind her', 'a girl is sitting on a chair with a bicycle', 'a girl sitting in a chair with a bike next to it', 'a girl sitting in a chair with a bike next to a sign']"
47859,"['two men sitting in the back of a truck', 'a couple of men sitting on the back of a truck', 'a group of men sitting on the back of a truck', 'a couple of men sitting next to each other in a car', 'a couple of men sitting next to each other on a truck']"
8196,"['a woman in a black shirt and a black hat', 'a woman in a black shirt and black hat', 'a woman wearing a black hat and a black shirt', 'a woman wearing a black hat and a black jacket', 'a smiling woman wearing a black hat and a black shirt']"
21504,"['a man standing next to a parked car', 'a man wearing glasses standing next to a car', 'a man wearing glasses standing next to a black car', 'a man standing next to a black car', 'a man standing next to a car in a parking lot']"
29158,"['a man and a woman standing next to each other', 'a man standing next to a woman in front of a house', 'two people standing next to each other in front of a house', 'a man and woman standing next to each other', 'a man standing next to a beautiful young woman']"
17908,"['a woman standing at a counter cutting a sandwich', 'a woman standing in a kitchen cutting a sandwich', 'a woman in a kitchen cutting up a sandwich', 'a woman standing at a counter cutting up a sandwich', 'a woman standing in a kitchen cutting a piece of food']"
27613,"['a man wearing a red tie and black vest', 'a man wearing a red tie and black jacket', 'a man wearing a red tie and a black vest', 'a man in a suit and tie holding a microphone', 'a man wearing a red tie and a black jacket']"
34109,"['a painting of a man and a cow', 'a painting of a group of men riding on horses', 'a painting of a group of men and a cow', 'a painting of a group of men riding on a horse', 'a painting of a group of men riding on a boat']"
35217,"['a little girl that is laying down on a bed', 'a little girl laying down on a bed', 'a little girl laying on a bed with a blanket', 'a little girl laying in bed with a blanket', 'a little girl laying down on a bed with a blanket']"
63051,"['a woman holding a camera in front of a boat', 'a woman taking a selfie in front of a boat', 'a woman holding a camera up to take a picture', 'a woman is taking a picture of herself in the air', 'a woman holding a camera up to take a picture of a boat']"
54831,"['a close up of a person wearing a shirt and tie', 'a close up of a man wearing a tie', 'a close up of a person wearing a suit and tie', 'a close up of a man in a shirt and tie', 'a close up of a man wearing a suit and tie']"
73256,"['a professional soccer player running on the field', 'a professional baseball player running on the field', 'a close up of a baseball player running on a field', 'a close up of a person on a field', 'a close up of a baseball player running on the field']"
28534,"['a man wearing a hat holding a pair of scissors', 'a man with a hat and a baseball bat', 'a man with a hat and a pair of scissors', 'a man wearing a hat holding a pair of skis', 'a man wearing a hat and holding a pair of scissors']"
